classe_obf	typedef_index	nom_clair	score	methode	statut	provenances_daccord	nb_candidats_a_egalite	comment_verifier
		Iwb			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Iwk			À_CLASSER		115	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		Iwl			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jdw			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jea			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jeb			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jec			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jed			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jee			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jfb			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jfg			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jfh			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jfi			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jfj			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jfp			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jfq			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jfy			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jga			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jgb			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jgc			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jgd			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jge			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jgf			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jgg			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jhv			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jhy			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jib			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jic			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jid			À_CLASSER		115	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		Jig			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jih			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jim			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jio			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jip			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jir			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jit			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jjb			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jjd			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jjg			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jjh			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jjj			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jjl			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jjm			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jjn			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jjp			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jjz			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jkf			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jkt			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jkx			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jky			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jlf			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jlo			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jlq			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jlu			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jmu			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jnc			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jnu			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jnw			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jny			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		JobBookSubscribeRequest			À_CLASSER		26	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobBookSubscriptionEvent			À_CLASSER		51	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobCrafterDirectoryAddEvent			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		JobCrafterDirectoryEntry			À_CLASSER		86	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobCrafterDirectoryEntryEvent			À_CLASSER		1	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobCrafterDirectoryJobInformation			À_CLASSER		25	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobCrafterDirectoryListEvent			À_CLASSER		51	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobCrafterDirectoryListRequest			À_CLASSER		158	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobCrafterDirectoryPlayerInformation			À_CLASSER		0	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobCrafterDirectoryRemoveEvent			À_CLASSER		158	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobCrafterDirectorySettings			À_CLASSER		2	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobCrafterDirectorySettingsEvent			À_CLASSER		51	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobCrafterDirectorySettingsRequest			À_CLASSER		115	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobDescription			À_CLASSER		3	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobDescriptionEvent			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		JobExperience			À_CLASSER		12	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobExperienceMultiUpdateMessage			À_CLASSER		51	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobExperienceOtherPlayerUpdateEvent			À_CLASSER		61	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JobExperiencesUpdateEvent			À_CLASSER		51	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
imy	10896	JobLevelUpEvent	1.0	graine	DÉDUIT	gatherer,luaxy,otomai	1	forme/champs graine — comparer contre une capture réelle du client vivant
		JobMultiCraftStateEvent			À_CLASSER		51	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		Jod			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Joe			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jof			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		JoinFriendRequest			À_CLASSER		190	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		JoinSpouseRequest			À_CLASSER		115	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		Joj			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Joy			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jpg			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jrd			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jre			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jrw			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jry			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jsl			À_CLASSER		115	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		Jsm			À_CLASSER		115	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		Jsn			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jso			À_CLASSER		115	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		Jsq			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
		Jss			À_CLASSER		115	0 ou plusieurs candidats de même round-0 dans Game, aucun retenu sans ambiguïté
		Jst			À_CLASSER		0	nom clair SUSPECT (champs internes encore obfusqués, ex. `ebko` — otomai n'a pas fini de le renommer) — écarté du matching, pas un vrai candidat
